symbol,date,open,high,low,close,volume
JNJ,2021-04-19,162.5,163.11,160.84,162.69,8353528.0
JNJ,2021-04-16,161.34,162.51,160.56,162.24,9049432.0
JNJ,2021-04-15,160.72,162.39,160.23,160.39,7524568.0
JNJ,2021-04-14,157.83,160.11,157.54,159.92,7718321.0
JNJ,2021-04-13,156.86,159.93,156.53,159.48,18424075.0
JNJ,2021-04-12,161.09,162.08,160.34,161.64,5023037.0
JNJ,2021-04-09,162.12,162.93,159.78,161.25,8418332.0
JNJ,2021-04-08,164.0,164.11,162.85,162.97,5039397.0
JNJ,2021-04-07,163.55,164.28,163.32,163.61,4608010.0
JNJ,2021-04-06,164.08,164.52,163.0,163.39,5074239.0
JNJ,2021-04-05,163.64,164.75,162.66,163.43,7387123.0
JNJ,2021-04-01,162.6,163.84,162.26,162.83,7229717.0
JNJ,2021-03-31,164.96,165.39,163.7,164.35,8281521.0
JNJ,2021-03-30,165.02,165.66,164.23,165.01,7236347.0
JNJ,2021-03-29,163.83,167.03,163.63,166.04,8535084.0
JNJ,2021-03-26,162.09,165.1,161.38,164.93,7619247.0
JNJ,2021-03-25,162.44,162.45,160.64,161.97,6269774.0
JNJ,2021-03-24,160.1,162.48,159.82,161.91,6370143.0
JNJ,2021-03-23,160.21,161.2,158.88,160.35,7178323.0
JNJ,2021-03-22,158.31,160.65,158.0,160.5,7589623.0
JNJ,2021-03-19,160.69,161.5,159.47,160.04,14891523.0
JNJ,2021-03-18,160.21,161.49,159.96,160.47,4801794.0
JNJ,2021-03-17,160.83,161.73,159.53,160.77,6001421.0
JNJ,2021-03-16,160.46,161.68,160.24,161.37,6369144.0
JNJ,2021-03-15,159.75,160.66,158.5,160.42,5526008.0
JNJ,2021-03-12,159.28,160.31,159.19,159.6,5474849.0
JNJ,2021-03-11,159.54,160.63,158.92,159.14,6305584.0
JNJ,2021-03-10,158.82,159.9,157.36,159.15,6635577.0
JNJ,2021-03-09,156.89,160.75,156.89,157.7,7461267.0
JNJ,2021-03-08,157.0,159.33,155.98,157.4,6546688.0
JNJ,2021-03-05,153.98,156.69,153.13,156.1,8331633.0
JNJ,2021-03-04,155.99,156.1,151.47,153.07,11033178.0
JNJ,2021-03-03,158.25,158.9,156.06,156.22,8499626.0
JNJ,2021-03-02,159.78,160.78,158.6,159.02,7610885.0
JNJ,2021-03-01,161.45,161.53,159.09,159.32,10551378.0
JNJ,2021-02-26,162.0,162.41,157.97,158.46,14417547.0
JNJ,2021-02-25,163.13,163.7,161.99,162.76,9719715.0
JNJ,2021-02-24,162.4,164.39,160.92,162.59,10286107.0
JNJ,2021-02-23,161.48,163.19,160.4,160.44,7042829.0
JNJ,2021-02-22,161.87,162.54,160.29,161.87,6447105.0
JNJ,2021-02-19,165.6,165.96,162.91,162.98,8190883.0
JNJ,2021-02-18,164.96,166.16,164.3,165.74,5191590.0
JNJ,2021-02-17,164.97,166.09,164.36,165.66,6680909.0
JNJ,2021-02-16,166.58,167.05,164.64,165.07,5656092.0
JNJ,2021-02-12,164.4,166.85,164.0,166.58,4413066.0
JNJ,2021-02-11,167.0,167.38,165.6,166.06,4871250.0
JNJ,2021-02-10,167.89,167.94,165.7,166.81,5921312.0
JNJ,2021-02-09,165.2,166.59,164.97,166.27,5544214.0
JNJ,2021-02-08,165.03,165.92,163.88,164.92,6035341.0
JNJ,2021-02-05,164.86,165.44,163.86,164.45,9495309.0
JNJ,2021-02-04,161.0,162.09,159.76,161.99,7758128.0
JNJ,2021-02-03,160.94,161.52,159.57,160.5,8601883.0
JNJ,2021-02-02,163.38,163.66,161.18,161.25,11443254.0
JNJ,2021-02-01,165.31,165.31,162.6,162.71,9971395.0
JNJ,2021-01-29,164.26,166.0,160.55,163.13,22505864.0
JNJ,2021-01-28,168.2,170.86,167.8,169.16,8944399.0
JNJ,2021-01-27,169.12,170.92,167.45,167.88,14207289.0
JNJ,2021-01-26,169.7,173.65,169.39,170.48,14205687.0
JNJ,2021-01-25,165.01,166.09,163.66,165.98,9924438.0
JNJ,2021-01-22,162.36,165.16,161.87,163.55,8137018.0
JNJ,2021-01-21,161.32,162.48,160.06,161.73,6822770.0
JNJ,2021-01-20,163.2,164.14,161.8,162.38,6839850.0
JNJ,2021-01-19,162.0,163.04,161.1,162.78,9057555.0
JNJ,2021-01-15,160.3,161.41,159.11,160.3,7630813.0
JNJ,2021-01-14,160.45,161.95,159.61,160.65,10030794.0
JNJ,2021-01-13,158.23,158.46,156.75,157.89,6643065.0
JNJ,2021-01-12,159.15,159.66,157.33,158.13,6903189.0
JNJ,2021-01-11,160.56,161.32,158.77,159.37,7068176.0
JNJ,2021-01-08,160.51,161.1,159.88,160.04,8228938.0
JNJ,2021-01-07,159.0,161.03,158.35,160.37,7747161.0
JNJ,2021-01-06,157.24,160.23,156.72,159.83,8230086.0
JNJ,2021-01-05,156.25,158.76,155.07,158.34,9602290.0
JNJ,2021-01-04,157.24,157.38,154.13,156.5,11765865.0
NFLX,2025-04-04,896.5,906.63,853.87,855.86,6753336.0
NFLX,2025-04-03,901.8,946.59,900.47,917.05,5864622.0
NFLX,2025-04-02,923.0,949.55,916.11,935.52,3256900.0
NFLX,2025-04-01,927.5,932.29,911.5,928.38,3520000.0
NFLX,2025-03-31,920.53,934.48,900.59,932.53,4634100.0
NFLX,2025-03-28,972.0,974.98,929.23,933.85,4422717.0
NFLX,2025-03-27,974.22,989.0,966.37,976.72,3047237.0
NFLX,2025-03-26,993.81,996.79,966.32,970.65,3534707.0
NFLX,2025-03-25,978.18,998.7,977.11,997.28,3782245.0
NFLX,2025-03-24,969.67,977.0,951.55,971.99,4677900.0
NFLX,2025-03-21,941.64,963.65,940.95,960.29,5905429.0
NFLX,2025-03-20,950.01,967.0,945.5,950.84,4466305.0
NFLX,2025-03-19,935.77,968.0,924.0,959.49,6662400.0
NFLX,2025-03-18,940.0,948.25,916.3,929.98,6009400.0
NFLX,2025-03-17,939.95,967.63,934.42,950.02,7543146.0
NFLX,2025-03-14,901.46,919.63,901.0,918.0,5200700.0
NFLX,2025-03-13,913.0,921.89,887.51,890.17,5001700.0
NFLX,2025-03-12,914.6,927.18,901.0,919.68,6865837.0
NFLX,2025-03-11,867.41,910.68,866.0,895.1,7398934.0
NFLX,2025-03-10,875.07,881.27,854.5,866.68,6995309.0
NFLX,2025-03-07,897.64,904.89,858.07,891.11,7737500.0
NFLX,2025-03-06,972.99,973.69,899.0,906.36,7852600.0
NFLX,2025-03-05,973.62,995.6,969.48,990.92,3807935.0
NFLX,2025-03-04,971.61,986.31,948.21,972.58,4392814.0
NFLX,2025-03-03,983.0,994.93,964.81,973.7,3907447.0
NFLX,2025-02-28,969.56,982.27,958.17,980.56,4717409.0
NFLX,2025-02-27,995.0,1000.73,961.83,963.07,3766600.0
NFLX,2025-02-26,977.6,1000.89,976.9,990.06,3397205.0
NFLX,2025-02-25,989.4,994.4,955.0,977.24,4738304.0
NFLX,2025-02-24,1008.0,1015.17,984.48,988.47,4426365.0
NFLX,2025-02-21,1029.42,1032.38,999.39,1003.15,3738710.0
NFLX,2025-02-20,1042.0,1045.0,1015.59,1024.54,3111831.0
NFLX,2025-02-19,1035.18,1045.0,1024.51,1043.33,2600048.0
NFLX,2025-02-18,1060.0,1062.0,1023.75,1035.85,4229339.0
NFLX,2025-02-14,1044.95,1064.5,1041.69,1058.6,3145430.0
NFLX,2025-02-13,1026.63,1045.99,1025.1,1043.69,3476100.0
NFLX,2025-02-12,1005.49,1027.74,998.35,1027.31,3389000.0
NFLX,2025-02-11,1020.79,1022.69,1002.95,1008.08,3331800.0
NFLX,2025-02-10,1023.05,1032.85,1015.88,1027.6,3296600.0
NFLX,2025-02-07,1017.0,1027.76,1005.67,1013.93,3212900.0
NFLX,2025-02-06,1007.87,1016.35,1002.61,1015.68,3134300.0
NFLX,2025-02-05,987.73,1011.83,986.68,1011.11,3997733.0
NFLX,2025-02-04,980.47,1008.0,978.51,994.87,6000137.0
NFLX,2025-02-03,973.0,987.69,964.38,978.94,3724200.0
NFLX,2025-01-31,974.0,990.29,974.0,976.76,3618718.0
NFLX,2025-01-30,986.75,994.59,970.01,973.24,3867825.0
NFLX,2025-01-29,980.0,987.64,968.23,978.15,2930728.0
NFLX,2025-01-28,966.71,977.93,957.3,971.83,3434000.0
NFLX,2025-01-27,971.1,982.27,960.26,971.89,4634204.0
NFLX,2025-01-24,984.41,986.28,967.68,977.59,4550400.0
NFLX,2025-01-23,957.81,985.0,953.9,984.86,7752137.0
NFLX,2025-01-22,998.03,999.0,950.76,953.99,14273205.0
NFLX,2025-01-21,863.53,916.4,854.75,869.68,9851400.0
NFLX,2025-01-17,859.79,865.0,852.13,858.1,3617600.0
NFLX,2025-01-16,860.96,868.98,842.02,842.37,4028537.0
NFLX,2025-01-15,836.44,850.84,830.41,848.26,3181400.0
NFLX,2025-01-14,843.2,844.89,823.52,828.4,3037700.0
NFLX,2025-01-13,831.53,847.07,829.14,840.29,3024517.0
NFLX,2025-01-10,866.4,866.41,834.4,837.69,4803312.0
NFLX,2025-01-08,880.0,886.22,873.0,875.0,2347949.0
NFLX,2025-01-07,879.38,888.0,869.11,879.19,2649823.0
NFLX,2025-01-06,888.76,892.83,871.69,881.79,3457700.0
NFLX,2025-01-03,893.13,898.83,879.89,881.05,2970019.0
NFLX,2025-01-02,895.5,898.58,877.0,886.73,2315685.0
NFLX,2024-12-31,901.8,902.68,889.47,891.32,1875900.0
NFLX,2024-12-30,894.51,908.23,889.71,900.43,2203000.0
NFLX,2024-12-27,916.01,918.13,894.5,907.55,3226200.0
NFLX,2024-12-26,928.4,930.49,915.3,924.14,2342418.0
NFLX,2024-12-24,915.0,935.85,911.7,932.12,2320300.0
NFLX,2024-12-23,913.42,915.0,899.1,911.45,2339400.0
NFLX,2024-12-20,893.21,919.92,890.49,909.05,4530519.0
NFLX,2024-12-19,908.18,912.62,899.0,902.04,2815512.0
NFLX,2024-12-18,919.13,922.44,886.56,889.55,2938200.0
NFLX,2024-12-17,921.54,928.45,916.42,919.13,2459500.0
NFLX,2024-12-16,923.94,928.94,919.5,921.08,2674900.0
NFLX,2024-12-13,916.81,925.55,909.61,918.87,2485829.0
NFLX,2024-12-12,933.35,934.09,922.6,925.55,2486200.0
NFLX,2024-12-11,924.71,941.75,923.08,936.56,3501700.0
NFLX,2024-12-10,913.76,922.88,909.58,913.35,2388600.0
NFLX,2024-12-09,928.0,930.3,902.59,913.69,3350100.0
NFLX,2024-12-06,915.23,935.27,912.71,934.74,2955400.0
NFLX,2024-12-05,917.85,927.0,911.11,917.87,2835307.0
NFLX,2024-12-04,898.05,915.97,898.05,911.06,2717981.0
NFLX,2024-12-03,894.36,902.69,888.03,902.17,2401634.0
NFLX,2024-12-02,887.51,902.34,884.12,897.74,2389000.0
NFLX,2024-11-29,882.17,892.41,876.68,886.81,2027237.0
NFLX,2024-11-27,872.06,880.95,858.91,877.34,2578222.0
NFLX,2024-11-26,867.49,886.36,867.25,872.6,3138300.0
NFLX,2024-11-25,902.05,902.05,864.22,865.59,6014203.0
NFLX,2024-11-22,896.0,906.0,893.0,897.79,3214020.0
NFLX,2024-11-21,883.93,908.0,877.24,897.48,4511300.0
NFLX,2024-11-20,879.98,890.6,868.4,883.85,4093843.0
NFLX,2024-11-19,839.75,874.49,839.16,871.32,3814227.0
NFLX,2024-11-18,815.5,848.45,809.33,847.05,4084100.0
NFLX,2024-11-15,832.04,832.04,816.49,823.96,3673720.0
NFLX,2024-11-14,833.67,841.0,830.02,837.26,3038231.0
NFLX,2024-11-13,822.62,836.99,820.54,830.47,2767800.0
NFLX,2024-11-12,807.5,820.37,803.75,819.5,2814100.0
NFLX,2024-11-11,795.9,806.82,795.57,805.44,2399200.0
NFLX,2024-11-08,797.36,799.06,788.65,795.04,1910626.0
NFLX,2024-11-07,781.37,798.22,779.94,796.54,3295100.0
NFLX,2024-11-06,771.5,781.49,757.38,780.21,3690817.0
NFLX,2024-11-05,757.35,767.53,756.27,763.91,2200645.0
NFLX,2024-11-04,753.14,762.48,749.69,755.51,1902200.0
NFLX,2024-11-01,753.48,763.8,747.77,756.1,2996829.0
NFLX,2024-10-31,753.93,760.79,752.23,756.03,3057709.0
NFLX,2024-10-30,758.08,759.79,752.28,753.74,1722002.0
NFLX,2024-10-29,751.13,763.88,748.01,759.44,3660433.0
NFLX,2024-10-28,758.68,758.68,747.88,749.12,2862405.0
NFLX,2024-10-25,756.17,768.5,753.53,754.68,2819500.0
NFLX,2024-10-24,751.97,755.82,746.25,754.55,2643000.0
NFLX,2024-10-23,762.83,763.79,744.26,749.29,3749007.0
NFLX,2024-10-22,765.27,769.7,761.12,764.24,2987300.0
NFLX,2024-10-21,765.76,773.0,756.6,772.07,6057100.0
NFLX,2024-10-18,737.64,766.28,736.23,763.89,15974119.0
NFLX,2024-10-17,704.35,704.41,677.88,687.65,8926700.0
NFLX,2024-10-16,703.43,705.59,697.82,702.0,2494300.0
NFLX,2024-10-15,712.51,713.4,699.78,705.98,2932800.0
NFLX,2024-10-14,725.0,726.62,711.31,713.0,2797100.0
NFLX,2024-10-11,734.9,736.0,721.22,722.79,2299525.0
NFLX,2024-10-10,723.29,733.85,722.5,730.29,2767900.0
NFLX,2024-10-09,719.25,728.59,718.87,727.43,1981100.0
NFLX,2024-10-08,703.88,725.06,703.55,721.76,3187402.0
NFLX,2024-10-07,714.76,715.88,696.43,701.92,3360520.0
NFLX,2024-10-04,713.32,721.01,708.82,719.7,2230139.0
NFLX,2024-10-03,704.26,708.81,700.0,706.8,2256449.0
NFLX,2024-10-02,706.13,716.21,704.69,711.09,1758200.0
NFLX,2024-10-01,713.64,717.76,698.59,706.13,2813500.0
NFLX,2024-09-30,707.0,711.21,702.82,709.27,1711508.0
NFLX,2024-09-27,708.36,710.71,701.25,707.35,2395613.0
NFLX,2024-09-26,724.73,725.26,701.72,711.43,2833000.0
NFLX,2024-09-25,721.0,725.12,716.21,721.56,2259800.0
NFLX,2024-09-24,706.63,722.44,704.45,722.26,3565731.0
NFLX,2024-09-23,702.39,712.25,699.16,705.37,3224344.0
NFLX,2024-09-20,705.55,706.67,696.31,701.03,3998100.0
NFLX,2024-09-19,705.0,715.66,695.37,704.32,4228500.0
NFLX,2024-09-18,707.55,707.55,688.0,690.47,2984411.0
NFLX,2024-09-17,700.82,707.63,698.37,706.91,2298630.0
NFLX,2024-09-16,700.0,703.02,688.63,696.5,1843745.0
NFLX,2024-09-13,680.01,699.64,680.0,697.06,2276500.0
NFLX,2024-09-12,684.92,694.88,682.2,686.8,2588437.0
NFLX,2024-09-11,677.46,682.97,660.8,681.47,2391924.0
NFLX,2024-09-10,676.87,680.59,665.81,673.62,2079200.0
NFLX,2024-09-09,674.0,683.5,672.14,675.42,2683111.0
NFLX,2024-09-06,681.86,683.15,662.34,665.77,2991300.0
NFLX,2024-09-05,673.14,687.31,671.86,683.62,1810100.0
NFLX,2024-09-04,673.31,684.65,673.06,679.68,1785337.0
NFLX,2024-09-03,700.1,703.86,671.01,675.32,3161000.0
NFLX,2024-08-30,700.36,701.86,688.16,701.35,3266723.0
NFLX,2024-08-29,690.0,699.8,686.07,692.48,2187000.0
NFLX,2024-08-28,695.83,696.67,677.1,683.84,2430600.0
NFLX,2024-08-27,688.53,707.89,686.92,695.72,3164900.0
NFLX,2024-08-26,687.26,690.59,681.64,688.44,1354200.0
NFLX,2024-08-23,694.13,696.07,678.63,686.73,2354500.0
NFLX,2024-08-22,691.0,701.5,686.24,688.96,2729400.0
NFLX,2024-08-21,697.0,701.0,691.38,697.12,2235343.0
NFLX,2024-08-20,688.86,711.33,688.25,698.54,4813118.0
NFLX,2024-08-19,674.07,688.84,672.91,688.53,3016227.0
NFLX,2024-08-16,669.43,680.23,665.36,674.07,3511014.0
NFLX,2024-08-15,668.49,673.19,659.8,663.22,3210200.0
NFLX,2024-08-14,648.7,663.57,648.7,661.68,4014344.0
NFLX,2024-08-13,638.56,650.97,635.5,648.02,2639600.0
NFLX,2024-08-12,631.0,639.0,627.07,633.14,2331712.0
NFLX,2024-08-09,622.99,636.62,622.99,633.94,1980836.0
NFLX,2024-08-08,621.99,632.29,616.02,630.35,3283542.0
NFLX,2024-08-07,616.07,632.0,610.64,611.48,3187800.0
NFLX,2024-08-06,600.62,622.45,600.62,609.57,4319100.0
NFLX,2024-08-05,587.04,604.56,587.04,598.55,4044235.0
NFLX,2024-08-02,620.98,625.27,608.35,613.64,3523003.0
NFLX,2024-08-01,629.25,646.71,617.61,624.85,3720600.0
NFLX,2024-07-31,626.57,633.6,622.58,628.35,3134900.0
NFLX,2024-07-30,630.17,634.69,617.0,622.58,3496609.0
NFLX,2024-07-29,634.61,634.61,623.93,626.96,2400537.0
NFLX,2024-07-26,645.0,646.99,629.77,631.37,3120700.0
NFLX,2024-07-25,641.0,649.98,621.7,634.09,4554539.0
NFLX,2024-07-24,635.74,652.42,632.67,635.99,4888200.0
NFLX,2024-07-23,647.5,649.91,641.0,642.76,2463600.0
NFLX,2024-07-22,639.5,656.29,632.6,647.5,5219077.0
NFLX,2024-07-19,660.64,678.97,629.12,633.34,9815631.0
NFLX,2024-07-18,656.6,657.04,639.17,643.04,7575763.0
NFLX,2024-07-17,650.0,650.45,639.47,647.46,4017277.0
NFLX,2024-07-16,661.8,663.68,649.13,656.32,2685706.0
NFLX,2024-07-15,647.5,667.54,646.63,656.45,3208763.0
NFLX,2024-07-12,652.75,655.92,643.71,647.6,3355197.0
NFLX,2024-07-11,672.49,672.49,647.44,652.75,5111928.0
NFLX,2024-07-10,685.02,687.22,673.16,677.65,2651928.0
NFLX,2024-07-09,690.0,695.27,684.72,685.74,2599474.0
NFLX,2024-07-08,687.0,688.86,681.49,685.74,1930786.0
NFLX,2024-07-05,682.51,697.49,677.23,690.65,2659065.0
NFLX,2024-07-03,677.48,683.75,675.5,682.51,1403545.0
NFLX,2024-07-02,673.54,681.74,670.07,679.58,2411426.0
NFLX,2024-07-01,674.89,675.02,663.78,673.61,2212826.0
NFLX,2024-06-28,679.0,687.0,673.08,674.88,3412391.0
NFLX,2024-06-27,679.35,688.57,678.14,684.34,2404849.0
NFLX,2024-06-26,672.41,682.96,670.02,677.69,3545815.0
NFLX,2024-06-25,673.44,673.67,662.3,672.41,2278768.0
NFLX,2024-06-24,685.0,685.5,664.5,669.02,3916335.0
NFLX,2024-06-21,683.26,686.9,678.1,686.12,4557086.0
NFLX,2024-06-20,681.8,689.88,673.72,679.03,2585089.0
NFLX,2024-06-18,675.63,687.06,674.64,685.67,2943775.0
NFLX,2024-06-17,669.11,682.71,665.11,675.83,3631184.0
NFLX,2024-06-14,655.05,675.58,652.64,669.38,4447116.0
NFLX,2024-06-13,644.0,655.25,642.35,653.26,1863587.0
NFLX,2024-06-12,652.21,655.78,643.11,650.06,2094381.0
NFLX,2024-06-11,640.72,650.19,640.52,648.55,2167417.0
NFLX,2024-06-10,641.01,644.79,635.59,644.5,2066759.0
NFLX,2024-06-07,649.38,650.4,640.24,641.47,1876631.0
NFLX,2024-06-06,644.89,657.99,644.24,648.52,2466664.0
NFLX,2024-06-05,634.02,651.25,628.25,650.27,2682614.0
NFLX,2024-06-04,633.78,635.23,626.44,631.62,3008151.0
NFLX,2024-06-03,645.22,646.78,627.27,633.79,2323506.0
NFLX,2024-05-31,644.01,648.58,628.3,641.62,4071023.0
NFLX,2024-05-30,653.52,656.49,644.73,647.66,2393354.0
NFLX,2024-05-29,644.13,664.25,643.89,654.62,3695935.0
NFLX,2024-05-28,647.05,649.75,643.03,649.0,2609451.0
NFLX,2024-05-24,639.4,652.0,637.6,646.75,2615260.0
NFLX,2024-05-23,642.34,642.71,630.0,635.67,2313939.0
NFLX,2024-05-22,647.14,649.25,638.12,640.47,2176174.0
NFLX,2024-05-21,636.76,650.88,634.22,650.61,2920155.0
NFLX,2024-05-20,620.4,644.37,619.52,640.82,3857853.0
NFLX,2024-05-17,617.0,625.79,614.71,621.1,3782708.0
NFLX,2024-05-16,615.75,618.34,609.09,610.52,3056350.0
NFLX,2024-05-15,618.57,624.1,609.1,613.52,5670607.0
NFLX,2024-05-14,615.17,621.48,608.4,613.66,2792358.0
NFLX,2024-05-13,614.3,618.22,606.83,616.59,2086197.0
NFLX,2024-05-10,619.0,623.98,605.06,610.87,2653586.0
NFLX,2024-05-09,614.4,615.72,605.75,612.09,2065375.0
NFLX,2024-05-08,601.63,618.22,601.63,609.47,3093904.0
NFLX,2024-05-07,596.28,606.05,591.32,606.0,3614092.0
NFLX,2024-05-06,581.82,597.34,580.25,596.97,3686337.0
NFLX,2024-05-03,566.0,580.26,565.16,579.34,3307524.0
NFLX,2024-05-02,556.02,565.46,555.59,565.15,3068228.0
NFLX,2024-05-01,547.84,560.39,544.25,551.71,3473233.0
NFLX,2024-04-30,560.0,560.0,549.38,550.64,3361492.0
NFLX,2024-04-29,559.18,559.64,554.24,559.49,2508882.0
NFLX,2024-04-26,558.21,562.92,553.19,561.23,4332593.0
NFLX,2024-04-25,549.46,566.54,545.71,564.8,3807101.0
NFLX,2024-04-24,574.31,576.91,551.3,555.12,5355312.0
NFLX,2024-04-23,556.49,579.21,555.28,577.75,4975520.0
NFLX,2024-04-22,550.66,558.61,542.01,554.6,8597651.0
NFLX,2024-04-19,567.88,579.0,552.16,555.04,16449699.0
NFLX,2024-04-18,612.1,621.33,605.43,610.56,8468407.0
NFLX,2024-04-17,620.97,620.97,607.71,613.69,3312222.0
NFLX,2024-04-16,607.5,622.45,607.5,617.52,3519122.0
NFLX,2024-04-15,630.17,630.17,603.87,607.15,3085394.0
NFLX,2024-04-12,628.23,633.12,618.92,622.83,2959269.0
NFLX,2024-04-11,624.42,631.66,617.24,628.78,2662662.0
NFLX,2024-04-10,610.97,620.14,609.34,618.58,2806248.0
NFLX,2024-04-09,631.99,631.99,615.63,618.2,2146635.0
NFLX,2024-04-08,636.39,639.0,628.11,628.41,2145731.0
NFLX,2024-04-05,624.92,637.91,622.71,636.18,3378842.0
NFLX,2024-04-04,633.21,638.0,616.58,617.14,3064349.0
NFLX,2024-04-03,612.75,630.41,611.5,630.08,2931231.0
NFLX,2024-04-02,611.0,615.03,605.51,614.21,2029217.0
NFLX,2024-04-01,608.0,615.11,605.57,614.31,2115925.0
NFLX,2024-03-28,614.99,615.0,601.59,607.33,3708803.0
NFLX,2024-03-27,629.01,631.35,610.73,613.53,2628267.0
NFLX,2024-03-26,625.2,634.39,619.18,629.24,2804453.0
NFLX,2024-03-25,627.9,630.46,623.16,627.46,1803264.0
NFLX,2024-03-22,624.16,629.05,621.0,628.01,2135688.0
NFLX,2024-03-21,630.65,634.36,622.33,622.71,2507671.0
NFLX,2024-03-20,619.95,629.51,618.34,627.69,2639509.0
NFLX,2024-03-19,615.62,621.28,608.0,620.74,2142613.0
NFLX,2024-03-18,613.56,627.41,610.45,618.39,3344244.0
NFLX,2024-03-15,622.92,622.92,603.82,605.88,6671629.0
NFLX,2024-03-14,615.0,620.8,607.35,613.01,3120452.0
NFLX,2024-03-13,613.37,614.85,607.21,609.45,2192094.0
NFLX,2024-03-12,600.21,615.3,596.27,611.08,2821631.0
NFLX,2024-03-11,608.08,611.0,600.37,600.93,2500940.0
NFLX,2024-03-08,608.27,616.09,600.84,604.82,2777243.0
NFLX,2024-03-07,599.34,610.53,595.9,608.51,2742805.0
NFLX,2024-03-06,602.99,607.93,593.56,597.69,2469592.0
NFLX,2024-03-05,610.1,610.91,592.0,598.5,3849563.0
NFLX,2024-03-04,621.56,624.42,615.08,615.83,3020306.0
NFLX,2024-03-01,599.81,620.28,599.5,619.34,4270305.0
NFLX,2024-02-29,604.25,604.52,595.16,602.92,3572082.0
NFLX,2024-02-28,595.79,598.17,590.01,596.48,2605242.0
NFLX,2024-02-27,595.0,605.36,592.33,601.67,4489355.0
NFLX,2024-02-26,583.56,590.75,583.27,587.65,2393712.0
NFLX,2024-02-23,586.4,592.43,579.82,583.56,2568852.0
NFLX,2024-02-22,582.75,590.85,578.89,588.47,3526597.0
NFLX,2024-02-21,573.51,575.78,567.32,573.35,2281143.0
NFLX,2024-02-20,580.18,586.0,569.66,575.13,3124236.0
NFLX,2024-02-16,596.95,597.0,577.46,583.95,4325689.0
NFLX,2024-02-15,581.91,593.77,580.32,593.46,5220938.0
NFLX,2024-02-14,567.26,581.25,564.34,579.33,5634226.0
NFLX,2024-02-13,550.8,559.2,549.0,554.52,3511453.0
NFLX,2024-02-12,560.36,568.44,557.0,557.85,3608487.0
NFLX,2024-02-09,565.0,566.0,558.1,561.32,3055698.0
NFLX,2024-02-08,560.55,563.7,555.74,558.53,3175468.0
NFLX,2024-02-07,558.16,567.8,554.98,559.3,4373591.0
NFLX,2024-02-06,564.12,566.34,554.37,555.88,2840300.0
NFLX,2024-02-05,562.47,575.75,557.2,562.06,4143099.0
NFLX,2024-02-02,564.52,567.8,562.37,564.64,4032843.0
NFLX,2024-02-01,567.02,572.66,563.83,567.51,3174002.0
NFLX,2024-01-31,562.85,572.15,562.04,564.11,4857599.0
NFLX,2024-01-30,567.32,570.88,560.82,562.85,6181798.0
NFLX,2024-01-29,571.35,578.55,562.68,575.79,6905390.0
NFLX,2024-01-26,561.81,579.64,558.43,570.42,12770571.0
NFLX,2024-01-25,551.95,563.46,548.46,562.0,9451915.0
NFLX,2024-01-24,537.75,562.5,537.07,544.87,26432797.0
NFLX,2024-01-23,492.0,498.96,481.4,492.19,15506024.0
NFLX,2024-01-22,487.55,489.8,479.9,485.71,5212309.0
NFLX,2024-01-19,484.98,485.67,476.06,482.95,5672351.0
NFLX,2024-01-18,480.03,485.77,478.02,485.31,4054399.0
NFLX,2024-01-17,484.5,486.21,475.26,480.33,4894593.0
NFLX,2024-01-16,490.0,494.15,478.02,481.24,4678974.0
NFLX,2024-01-12,500.51,500.79,490.61,492.16,5003718.0
NFLX,2024-01-11,492.54,503.41,483.82,492.23,7993265.0
NFLX,2024-01-10,481.6,487.0,472.95,478.33,4342448.0
NFLX,2024-01-09,475.53,485.09,473.8,482.09,3526757.0
NFLX,2024-01-08,473.89,485.24,473.65,485.03,3675775.0
NFLX,2024-01-05,476.5,479.55,471.8,474.06,2631250.0
NFLX,2024-01-04,472.98,480.74,466.53,474.67,3636513.0
NFLX,2024-01-03,467.32,475.05,465.77,470.26,3443694.0
NFLX,2024-01-02,483.19,484.65,461.86,468.5,5049423.0
NFLX,2023-12-29,490.37,492.23,481.94,486.88,2740555.0
NFLX,2023-12-28,492.0,492.89,489.07,490.51,1710492.0
NFLX,2023-12-27,491.24,494.02,489.25,491.79,2561330.0
NFLX,2023-12-26,489.39,491.48,486.38,491.19,2034517.0
NFLX,2023-12-22,494.0,496.02,485.45,486.76,2702672.0
NFLX,2023-12-21,492.66,494.4,486.77,491.61,2756225.0
NFLX,2023-12-20,492.0,500.89,488.39,489.27,4563690.0
NFLX,2023-12-19,488.4,496.14,484.06,495.02,3849014.0
NFLX,2023-12-18,476.3,492.04,475.1,486.12,6410660.0
NFLX,2023-12-15,467.3,473.0,467.3,472.06,7840992.0
NFLX,2023-12-14,480.36,480.76,464.76,469.83,5176437.0
NFLX,2023-12-13,461.98,481.25,461.98,479.98,5820192.0
NFLX,2023-12-12,465.23,465.61,459.2,463.0,3302660.0
NFLX,2023-12-11,459.36,470.65,457.21,459.89,4929662.0
NFLX,2023-12-08,450.76,455.5,450.76,453.76,3458384.0
NFLX,2023-12-07,450.85,452.89,448.32,452.0,3506722.0
NFLX,2023-12-06,460.0,460.5,445.73,446.73,4178755.0
NFLX,2023-12-05,450.7,456.39,449.58,455.15,3380674.0
NFLX,2023-12-04,460.99,461.2,451.2,453.9,5157713.0
NFLX,2023-12-01,473.17,475.2299,464.6,465.74,4341471.0
